sched,carga,pathloss,alpha,seed,jfi_slots,jfi_throughput,jfi_win,starv_p95,starv_max,throughput_aggregate_bps,throughput_mean_per_ue_bps,thr_5pct,nunca,gini_slots,gini_throughput,slots_vec,thr_vec,j_beta_-3.0,j_beta_-2.0,j_beta_-1.0,j_beta_+0.0,j_beta_+0.5,j_beta_+0.9
PF,8,True,4.0,18,0.9987580244214714,0.9597372485279451,0.9870977842596724,18.0,38,78998003.0,9874750.375,7407162.4,0,0.018999999999999906,0.11213807835117051,"1233,1284,1199,1206,1255,1224,1344,1255","9625416.000,11504626.000,7265953.500,7669407.500,10342824.000,8871816.000,14008248.000,9709712.000",0.997470522579164,0.9981198815432816,0.9987580244214713,0.9993847746619828,0.9996938345414786,0.9999389989775481
RR,8,True,4.0,19,1.0,0.7535114531858129,1.0,8.0,8,41162279.875,5145284.984375,1696160.53125,0,0.0,0.31476164415504204,"1250,1250,1250,1250,1250,1250,1250,1250","6813715.000,3993595.000,3221008.500,1579470.750,6866523.000,1912870.125,5711953.500,11063144.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,19,0.23360763105304003,0.21292605221586625,0.2339843951273062,20.0,1218,94693217.5625,11836652.1953125,0.0,2,0.743525,0.7642269613058434,"1075,70,27,0,1224,0,490,7114","8933014.000,441026.500,163992.312,0.000,10221670.000,0.000,3762018.750,71171496.000",0.19673701324485238,0.20740597613676104,0.23360763105304003,0.3192238863747214,0.4409362422213096,0.6613985426481519
PF,8,True,4.0,19,0.9938461049183456,0.8250786325195392,0.9807254698287208,19.0,39,67022670.0,8377833.75,3437587.55,0,0.04354999999999998,0.25862520379298526,"1294,1231,1199,1106,1305,1146,1276,1443","10823809.000,6975541.000,6085444.500,3194068.750,11107752.000,3889836.750,9487360.000,15458858.000",0.9876217862770086,0.99073958897887,0.9938461049183456,0.9969349181667905,0.998470786509736,0.9996947231672721
RR,8,True,4.0,20,1.0,0.5724216320627316,1.0,8.0,8,33153427.375,4144178.421875,1319874.4625,0,0.0,0.42964743447207465,"1250,1250,1250,1250,1250,1250,1250,1250","1628091.625,3902512.250,10655151.000,1153911.375,9733882.000,2351901.500,2020572.750,1707404.875",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,20,0.24847399200859935,0.2438832318098567,0.24638792524643058,6.0,3231,97432035.44042969,12179004.430053711,3361.81689453125,0,0.7658,0.7714738760930657,"2,98,5824,1,4047,13,8,7","4821.105,574728.125,58023288.000,2576.046,38710584.000,53862.918,32420.295,29754.951",0.23966730593591698,0.24336036053763163,0.24847399200859938,0.2641811904976095,0.32532037254846957,0.7148396913224484
PF,8,True,4.0,20,0.9886310591813534,0.6643063952096868,0.9731397896394955,20.0,42,56019490.25,7002436.28125,2847126.6625,0,0.0558749999999999,0.3594314463839663,"1141,1269,1486,1124,1455,1191,1185,1149","3369807.750,7053600.500,15696629.000,2565683.000,15006356.000,4661481.000,4078742.250,3587190.750",0.9766005799489014,0.9826689334974781,0.9886310591813534,0.9944255187146014,0.9972431017835567,0.9994537146104968
RR,8,True,4.0,21,1.0,0.577370794916281,1.0,8.0,8,34422903.6875,4302862.9609375,817377.528125,0,0.0,0.4617321842487143,"1250,1250,1250,1250,1250,1250,1250,1250","3193982.250,10667141.000,797318.000,8995249.000,6711071.000,854630.938,1381117.500,1822394.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,21,0.2627143775592321,0.25090296890004093,0.26065050244302196,10.0,1215,97078480.67285156,12134810.084106445,0.0,3,0.7571000000000001,0.7669208257122966,"22,6169,0,2970,838,0,0,1","119815.562,62210212.000,0.000,27894480.000,6850585.500,0.000,0.000,3387.610",0.23388441568850984,0.24441419964974342,0.2627143775592321,0.30157593094723417,0.35145448666330814,0.5123223825737651
PF,8,True,4.0,21,0.987773887968108,0.6467792548515143,0.9725226927563997,19.0,47,57218818.125,7152352.265625,1846315.95625,0,0.06197499999999989,0.40413150545784715,"1239,1496,1107,1408,1337,1095,1143,1175","6011432.000,15829744.000,1810607.250,13967376.000,11018560.000,1912632.125,2907452.500,3761014.250",0.9754524220398526,0.9815964462264585,0.9877738879681082,0.993927181502683,0.9969770375419247,0.9993978697571402
RR,8,True,4.0,22,1.0,0.12503209330273915,1.0,8.0,8,11992708.26574707,1499088.5332183838,101.8455207824707,0,0.0,0.8749068451582511,"1250,1250,1250,1250,1250,1250,1250,1250","11991169.000,87.679,212.533,172.130,273.175,136.993,128.155,528.602",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,22,0.125,0.125,0.125,1.0,1,95986960.0,11998370.0,0.0,7,0.875,0.875,"10000,0,0,0,0,0,0,0","95986960.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000",0.125,0.125,0.125,0.125,0.125,0.125
PF,8,True,4.0,22,0.9622389715097206,0.1250493580236175,0.9378786085611531,22.0,56,20329346.555007935,2541168.319375992,262.5624397277832,0,0.06745000000000001,0.8748563725097789,"1905,1147,1159,1162,1151,1158,1164,1154","20325334.000,232.433,567.680,466.737,725.670,354.608,318.517,1346.909",0.9126788899741106,0.938504989380794,0.9622389715097206,0.9828589003454251,0.9918636869680263,0.9984408196194151
RR,8,True,4.0,23,1.0,0.6130146977504471,1.0,8.0,8,33244687.125,4155585.890625,1339418.61875,0,0.0,0.4052476385916657,"1250,1250,1250,1250,1250,1250,1250,1250","4539664.000,1332501.000,1352265.625,1765366.625,1520427.875,5539240.500,11530320.000,5664901.500",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,23,0.17170087685302676,0.15800200128153508,0.17212553578802497,20.0,4393,95255576.52148438,11906947.065185547,0.0,2,0.8089999999999999,0.8265101753379078,"257,0,2,4,0,588,8482,667","1676280.250,0.000,8000.479,18213.293,0.000,4244590.000,84463664.000,4844828.500",0.15568137358251025,0.1599479627118868,0.17170087685302676,0.22454991283960168,0.3265057813644371,0.5957730848646318
PF,8,True,4.0,23,0.9897959167513536,0.7080896493779942,0.9739855931361362,19.44999999999891,44,56119791.25,7014973.90625,2850109.325,0,0.052875000000000005,0.33794734301956253,"1272,1148,1124,1155,1153,1306,1526,1316","8027010.000,2838148.250,2872322.750,3643772.500,3234707.750,9526708.000,16404039.000,9573083.000",0.9787837691790441,0.9843766574788458,0.9897959167513536,0.995011215994183,0.997535028765746,0.9995117978062575
RR,8,True,4.0,24,1.0,0.367683571630646,1.0,8.0,8,21706726.15625,2713340.76953125,494560.7609375,0,0.0,0.5686776503507653,"1250,1250,1250,1250,1250,1250,1250,1250","2352515.000,3141882.500,1927250.750,494324.938,902811.438,11807574.000,494998.719,585368.812",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,24,0.13537545070819554,0.1292548814582245,0.13551236872088396,2.0,3256,95092295.19836426,11886536.899795532,1299.5102966308593,0,0.85825,0.8684521038447728,"102,212,72,1,5,9606,1,1","385423.312,950015.812,233624.172,1633.730,10469.386,93508136.000,1119.546,1873.240",0.13188230630249778,0.13276801247335052,0.13537545070819554,0.1540817801969649,0.2325322576321581,0.6781101603468646
PF,8,True,4.0,24,0.9819478703514588,0.46037851924882267,0.9618960665555225,20.0,42,38488046.375,4811005.796875,1165193.93125,0,0.06552500000000006,0.4979350776251241,"1269,1304,1241,1119,1154,1661,1112,1140","4788013.000,6059091.500,4116089.250,1161019.000,2041764.875,17802180.000,1172947.375,1346941.375",0.9607003824471138,0.9716746620457551,0.9819478703514588,0.9914057166263297,0.9958114959314317,0.9991796023375983
RR,8,True,4.0,25,1.0,0.13923597355677442,1.0,8.0,8,12518333.994140625,1564791.7492675781,16438.2025390625,0,0.0,0.8473591384227859,"1250,1250,1250,1250,1250,1250,1250,1250","14106.928,22946.375,328951.344,131819.219,123390.992,21233.424,20767.713,11855118.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,25,0.1254259339290296,0.12501958747803962,0.12543031079782122,1.0,2690,95602713.78088379,11950339.222610474,0.0,3,0.8743000000000001,0.8749749878580768,"0,0,10,2,4,1,0,9983","0.000,0.000,6051.846,436.962,900.855,100.118,0.000,95595224.000",0.1252838963411436,0.12531942862214457,0.1254259339290296,0.12680800080472168,0.14443016140473042,0.3897917589374602
PF,8,True,4.0,25,0.9632429569986767,0.14596711729321293,0.9394601750007837,21.0,49,21801311.9765625,2725163.9970703125,42410.3857421875,0,0.07279999999999998,0.8349207648101358,"1127,1147,1208,1172,1166,1133,1154,1893","34917.371,58934.156,798425.250,331825.562,310654.562,56325.984,56593.090,20153636.000",0.9152947844704458,0.9402749298038342,0.9632429569986766,0.9832632343445147,0.9920417082232084,0.9984726991650418
RR,8,True,4.0,26,1.0,0.47946117600984045,1.0,8.0,8,26533681.9375,3316710.2421875,719539.39375,0,0.0,0.4917093862687183,"1250,1250,1250,1250,1250,1250,1250,1250","3964147.250,709591.125,3346356.500,11759221.000,738014.750,957183.562,1188874.250,3870293.500",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,26,0.14439234871181925,0.13550613238886935,0.14464048911895125,14.0,7112,95357845.19921875,11919730.649902344,0.0,2,0.842775,0.8570491415153711,"291,0,158,9295,0,2,3,251","1594557.000,0.000,815515.125,91558736.000,0.000,3902.566,8068.258,1377066.250",0.13779832103458173,0.1394838468954159,0.14439234871181927,0.1744010038697968,0.26291528394195207,0.5700081251623276
PF,8,True,4.0,26,0.9844611083519947,0.5798397568190323,0.9680323530391722,20.0,42,46265023.375,5783127.921875,1643575.74375,0,0.06414999999999993,0.42336459717340413,"1314,1124,1276,1605,1102,1128,1146,1305","7330774.000,1606601.875,6412227.500,17237930.000,1712241.500,2166167.250,2531786.250,7267295.000",0.9672523051226954,0.9760299336509827,0.9844611083519949,0.9924680898306151,0.9962955827061595,0.9992690992155276
RR,8,True,4.0,27,1.0,0.2883911155662574,1.0,8.0,8,20893900.173828125,2611737.5217285156,32602.82666015625,0,0.0,0.7272865121421972,"1250,1250,1250,1250,1250,1250,1250,1250","7181848.000,91349.414,90474.367,11615372.000,36408.012,30553.881,217511.750,1630382.750",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,27,0.16676739862256532,0.1575626819550524,0.16696620664392933,7.0,1709,97011570.1796875,12126446.272460938,0.0,5,0.83805,0.8456627458500856,"1452,0,0,8535,0,0,0,13","11310752.000,0.000,0.000,85664088.000,0.000,0.000,0.000,36730.180",0.15435383957569812,0.15813870767610805,0.1667673986225653,0.19101264789052727,0.22477081933848816,0.31892964100600096
PF,8,True,4.0,27,0.9685431143480597,0.3133341376034984,0.9473362027270611,21.0,54,35722770.4296875,4465346.3037109375,82742.612109375,0,0.08990000000000009,0.7029268846032983,"1511,1093,1085,1718,1091,1083,1137,1282","12571868.000,236460.797,229864.781,18377628.000,93018.711,77209.328,548659.312,3588061.500",0.9348996979420371,0.9517539829977301,0.9685431143480597,0.9847652422025215,0.9925274193510965,0.998530285971875
RR,8,True,4.0,28,1.0,0.8140762048171273,1.0,8.0,8,42834260.5,5354282.5625,2861645.9375,0,0.0,0.2512289009284985,"1250,1250,1250,1250,1250,1250,1250,1250","3239522.250,6723445.500,4116600.500,11012248.000,3203816.500,5800480.500,2677400.250,6060747.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,28,0.2278249999261847,0.20516494803979823,0.22840487853336314,24.0,2258,93966912.51953125,11745864.064941406,102210.4322265625,0,0.7379,0.7641844772273929,"35,1182,141,7247,33,596,9,757","212543.422,9754404.000,909092.062,72298272.000,195637.469,4571211.000,51903.566,5973849.000",0.19197266511236755,0.20200609198680144,0.22782499992618468,0.3245933052494205,0.4899077919086775,0.8450846383279079
PF,8,True,4.0,28,0.9960189520892573,0.8850211888185463,0.985430270906351,19.0,37,70069016.5,8758627.0625,5413625.225,0,0.033274999999999944,0.19580668992977812,"1179,1287,1223,1426,1189,1264,1163,1269","6086392.500,10868928.000,7229994.500,15285530.000,5964509.000,9501404.000,5116995.500,10015263.000",0.9917630171654166,0.9939244145443275,0.9960189520892571,0.998044539869818,0.9990310763700714,0.999807625938304
RR,8,True,4.0,29,1.0,0.4916720869416588,1.0,8.0,8,27454006.8125,3431750.8515625,683865.228125,0,0.0,0.4934381046255705,"1250,1250,1250,1250,1250,1250,1250,1250","676282.500,697947.438,11827644.000,5026697.000,2350252.500,1572914.000,1335433.375,3966836.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,29,0.14896109172034927,0.13940305075279413,0.14917090087410403,12.0,3653,95501138.08007812,11937642.260009766,0.0,2,0.8456250000000001,0.8573602239348739,"0,0,9138,602,33,4,4,219","0.000,0.000,90345888.000,3779371.500,139054.969,13391.407,14058.454,1209373.750",0.14096318381464565,0.14307646693720244,0.14896109172034927,0.17922725358054417,0.2616240718575398,0.5683474258963963
PF,8,True,4.0,29,0.9853774713069905,0.5915191758065627,0.9699505052054217,20.0,43,47167543.5,5895942.9375,1539751.35,0,0.06392500000000001,0.42396590464797046,"1097,1097,1591,1343,1227,1185,1166,1294","1528677.000,1560318.000,17155582.000,8837605.000,4695148.000,3302206.250,2908715.250,7179292.000",0.9692839681710615,0.9774846601815057,0.9853774713069905,0.9928968802975361,0.9965022935291383,0.9993091905954631
RR,8,True,4.0,30,1.0,0.3311114134299884,1.0,8.0,8,23637676.15625,2954709.51953125,142695.60625,0,0.0,0.6687366363122436,"1250,1250,1250,1250,1250,1250,1250,1250","1472334.750,11369200.000,175618.188,340657.969,124968.062,240024.938,1075781.250,8839091.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,30,0.20532396837025332,0.1978511017690421,0.20459477749069657,6.0,2778,98193639.64257812,12274204.955322266,0.0,4,0.8081,0.8141208855190509,"6,7338,0,0,0,0,4,2652","18067.611,74315120.000,0.000,0.000,0.000,0.000,7590.031,23852862.000",0.18779795326454615,0.19432452325194943,0.2053239683702533,0.2247551641058455,0.25066453184482534,0.38911480317001984
PF,8,True,4.0,30,0.9726706017547289,0.3686600797891792,0.9512423465282437,21.0,46,40295991.78125,5036998.97265625,347456.1953125,0,0.0858000000000001,0.6306748103041206,"1247,1657,1089,1120,1074,1088,1189,1536","3266112.000,17696784.000,429127.375,824778.750,303479.406,589229.750,2359107.500,14827373.000",0.9437861545698674,0.9582392869235057,0.972670601754729,0.9866998793329466,0.9934582582601079,0.9987103457576245
RR,8,True,4.0,31,1.0,0.44492737929683274,1.0,8.0,8,25632234.75,3204029.34375,775127.1125,0,0.0,0.5180949521968623,"1250,1250,1250,1250,1250,1250,1250,1250","1110991.500,626718.625,1169984.750,1162462.250,5154702.000,1050742.875,11840560.000,3516072.750",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,31,0.1470231989434654,0.13835903781013614,0.14724870570713014,9.399999999999636,4269,95974355.70788574,11996794.463485718,451.9190856933594,1,0.8501000000000001,0.8600326247725592,"4,0,1,2,623,1,9198,171","7867.734,0.000,2750.659,5489.054,3968941.250,1291.197,91133048.000,854967.812",0.1397383921780577,0.1416775527418481,0.14702319894346544,0.1731900549771061,0.24275495560805213,0.5987125701440231
PF,8,True,4.0,31,0.9842209694182861,0.5411215851694139,0.9668612453843364,20.0,43,44308685.0,5538585.625,1785105.2875,0,0.061549999999999994,0.444564767607073,"1150,1119,1161,1163,1356,1150,1618,1283","2392042.000,1494387.500,2587723.500,2475623.250,9104546.000,2325009.750,17355910.000,6573443.000",0.9661584007340328,0.9754334206332897,0.984220969418286,0.9924276679737094,0.9962949882612665,0.9992720617408908
RR,8,True,4.0,32,1.0,0.3337389983070845,1.0,8.0,8,20516040.71875,2564505.08984375,310259.4125,0,0.0,0.6078772437685089,"1250,1250,1250,1250,1250,1250,1250,1250","360510.344,2736536.000,283201.219,508509.531,685634.750,1567656.375,11848421.000,2525571.500",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,32,0.13228546593978377,0.12781899253108261,0.13236298116786005,2.0,1319,95809787.8248291,11976223.478103638,0.0,3,0.8638999999999999,0.8707547252437207,"0,146,0,0,1,26,9719,108","0.000,581787.062,0.000,0.000,1617.395,75308.117,94744688.000,406387.250",0.12984180989372293,0.13045976791398525,0.13228546593978377,0.145915402810798,0.20211878241847864,0.4611668910319221
PF,8,True,4.0,32,0.9782965306004894,0.4112466802958534,0.957937531434012,20.0,50,36591461.8125,4573932.7265625,745008.521875,0,0.07119999999999993,0.546213080328068,"1106,1290,1106,1123,1145,1236,1703,1291","849730.875,5480677.500,688619.562,1199818.125,1609447.500,3307075.250,18273258.000,5182835.000",0.9526042504800633,0.9658679413470062,0.9782965306004893,0.9897021552803714,0.9949911724231073,0.9990205748615543
RR,8,True,4.0,33,1.0,0.9093874004799313,1.0,8.0,8,48244359.5,6030544.9375,4402540.925,0,0.0,0.1582186320143808,"1250,1250,1250,1250,1250,1250,1250,1250","4887281.500,4528085.500,4334940.000,6291085.000,6805453.000,4570154.000,6365467.500,10461893.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,33,0.2847560344701508,0.2537877591673418,0.2848304612238259,34.0,375,91958015.0625,11494751.8828125,1013709.321875,0,0.64975,0.6845538201866133,"234,184,134,740,1272,157,891,6388","1703990.500,1344681.375,956343.688,5946625.000,10741898.000,1120245.500,7257595.000,62886636.000",0.22704655010923086,0.2433416851265909,0.28475603447015074,0.43241800722203794,0.6362492892379398,0.914055074156848
PF,8,True,4.0,33,0.998317714852348,0.949473593211588,0.9859850319992166,18.0,37,76541011.0,9567626.375,7582982.825,0,0.020550000000000068,0.11942518468955154,"1210,1215,1204,1256,1269,1213,1264,1369","8114256.500,7808226.000,7490940.000,9911751.000,10834595.000,7753919.500,10150870.000,14476453.000",0.9965275237074553,0.9974361303088725,0.9983177148523479,0.9991722882686059,0.9995894875068659,0.9999184307251914
RR,8,True,4.0,34,1.0,0.6582045980693182,1.0,8.0,8,39590598.5,4948824.8125,585803.609375,0,0.0,0.3948101573123477,"1250,1250,1250,1250,1250,1250,1250,1250","571787.750,5935539.000,9765824.000,611833.062,747309.688,6736389.000,9123365.000,6098551.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,34,0.35335647092659284,0.3351212144126141,0.3491286635782829,21.0,151,94966749.25,11870843.65625,0.0,3,0.6593500000000001,0.6759391863542175,"0,488,4728,0,0,792,3443,549","0.000,3934759.250,46771588.000,0.000,0.000,6683425.500,33110092.000,4466884.500",0.31237561417668835,0.32571273982283266,0.35335647092659284,0.4271482642117402,0.5055226752293629,0.5978875198355259
PF,8,True,4.0,34,0.9868468317400889,0.6922470505103389,0.9721670446132078,19.0,40,64327935.5,8040991.9375,1338364.68125,0,0.06237500000000007,0.3618154442792587,"1065,1306,1426,1065,1080,1338,1400,1320","1290711.875,9933282.000,14773738.000,1426862.750,1609515.875,10905318.000,14152306.000,10236201.000",0.9751903080851786,0.9808154019185062,0.9868468317400889,0.9932570260346982,0.9965905133030236,0.9993124188702069
RR,8,True,4.0,35,1.0,0.12916131388459282,1.0,8.0,8,12149972.351074219,1518746.5438842773,8465.538549804687,0,0.0,0.8643390976874521,"1250,1250,1250,1250,1250,1250,1250,1250","66338.070,49054.996,10991.268,7829.971,24559.703,11952289.000,9645.878,29263.465",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,35,0.1251250800350062,0.12500177014487876,0.12512656199935918,1.0,4872,96036887.99094772,12004610.998868465,0.0,4,0.8748,0.8749975832658405,"3,1,0,0,1,9995,0,0","486.520,138.551,0.000,0.000,54.920,96036208.000,0.000,0.000",0.1250833819714649,0.12509380862613234,0.12512508003500616,0.1255983602708956,0.13443939673590657,0.30632496062153247
PF,8,True,4.0,35,0.9631423157578096,0.13144779898776437,0.9407324348735175,21.0,43,20697538.0234375,2587192.2529296875,21496.70205078125,0,0.06937499999999996,0.8586571954608158,"1177,1180,1143,1158,1152,1896,1153,1141","172454.453,126743.656,29382.256,20298.576,67213.570,20182092.000,23721.793,75631.719",0.9148403769368032,0.9400217789145522,0.9631423157578097,0.9832472184069583,0.9920417409897228,0.9984739135355017
RR,8,True,4.0,36,1.0,0.46984780969824813,1.0,8.0,8,26952563.4375,3369070.4296875,544087.740625,0,0.0,0.5174694883208175,"1250,1250,1250,1250,1250,1250,1250,1250","2373350.750,552955.000,1160459.000,11667974.000,2601569.250,1756701.875,6300240.500,539313.062",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,36,0.16180795353144822,0.1509383232430608,0.16209645893409055,9.0,6511,96114458.12109375,12014307.265136719,0.0,2,0.83795,0.8493200895069195,"37,0,3,8710,58,16,1176,0","164017.453,0.000,9351.789,87044912.000,261011.047,58947.832,8576218.000,0.000",0.1502580352312331,0.15358503008174096,0.16180795353144825,0.19318541796441616,0.27029930903730254,0.572255387416221
PF,8,True,4.0,36,0.9843156777548909,0.5598831085768466,0.9661603477041817,20.0,61,46867810.5,5858476.3125,1208633.875,0,0.06604999999999994,0.45411837619340045,"1242,1092,1159,1597,1237,1203,1381,1089","4815867.000,1196185.250,2513087.500,17214116.000,5255953.500,3657864.500,10982984.000,1231752.750",0.9671474442099013,0.9758786650300848,0.9843156777548909,0.9923753392733132,0.9962446388202078,0.9992582210214971
RR,8,True,4.0,37,1.0,0.9070195659358056,1.0,8.0,8,48826263.0,6103282.875,3931335.075,0,0.0,0.17786099690856938,"1250,1250,1250,1250,1250,1250,1250,1250","8881780.000,9191313.000,5519739.500,7063163.500,5787964.000,4509385.000,3919379.250,3953538.750",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,37,0.40951709874761155,0.388419865137978,0.40044584138090894,26.0,731,92049793.6875,11506224.2109375,352394.315625,0,0.6066499999999999,0.6266160343118747,"3567,3946,409,1336,505,126,48,63","33815044.000,37698168.000,3220956.250,11583681.000,4061244.500,930655.625,311262.688,428781.625",0.363210399967444,0.3779010645021603,0.4095170987476115,0.5057617681623585,0.6491120698711059,0.9039801019488503
PF,8,True,4.0,37,0.9982877368737142,0.9402118519173144,0.987308060946774,18.0,37,77888599.0,9736074.875,6814166.875,0,0.02332500000000004,0.14153702071339103,"1319,1322,1244,1291,1240,1207,1177,1200","13187686.000,13402180.000,9168213.000,11183284.000,9436791.000,7770576.500,6684043.000,7055825.500",0.9965766165615084,0.9974314997730531,0.9982877368737142,0.999144258882827,0.999572293322677,0.999914491209373
RR,8,True,4.0,38,1.0,0.6825744997353237,1.0,8.0,8,35086854.0,4385856.75,1746975.5875,0,0.0,0.33326964673150794,"1250,1250,1250,1250,1250,1250,1250,1250","5321914.500,11623956.000,4392681.500,4480824.000,2985555.000,2644490.750,2057851.250,1579581.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,38,0.16192808102891537,0.14882007477663925,0.16251843768251026,26.0,1973,94927527.56152344,11865940.94519043,21735.247021484378,0,0.8125500000000001,0.8337907835379068,"537,8759,290,313,54,35,10,2","3656070.750,86878928.000,1844808.500,2014637.250,300836.188,176779.469,47728.555,7738.851",0.14915398317802586,0.15246155310221407,0.16192808102891537,0.2146718129813738,0.35838704011019634,0.7859362962701154
PF,8,True,4.0,38,0.9929300205163173,0.7925762362021743,0.9790713113912665,19.0,37,59228653.75,7403581.71875,3550855.5375,0,0.04342500000000005,0.26416389455331823,"1295,1493,1266,1257,1195,1200,1168,1126","9076734.000,16099877.000,7841154.500,7947239.500,5698733.500,5158688.500,4210639.500,3195587.250",0.9851490003056699,0.989125273689142,0.9929300205163174,0.9965558345149316,0.9983006280051906,0.9996637489760954
RR,8,True,4.0,39,1.0,0.977420867592559,1.0,8.0,8,52711720.5,6588965.0625,5363985.675,0,0.0,0.08465210905988174,"1250,1250,1250,1250,1250,1250,1250,1250","5412918.000,8485126.000,7586932.500,6000830.000,6332805.500,5337637.500,6787299.500,6768171.500",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,39,0.6296825080344969,0.5967327861808561,0.6065091480140444,28.0,302,89368029.25,11171003.65625,2515660.8125,0,0.40032500000000004,0.42410806721744954,"354,3336,2134,619,964,294,1177,1122","2816876.500,31449754.000,19434074.000,5176159.500,8235363.500,2353467.750,10157567.000,9744767.000",0.5078357608443068,0.5530219302146369,0.6296825080344969,0.7659445401874501,0.868868014697603,0.9715069779562547
PF,8,True,4.0,39,0.9996684299751458,0.9854721828334697,0.9877129589591697,18.0,31,83327085.0,10415885.625,8817354.1,0,0.009875000000000078,0.0676514560061714,"1228,1296,1269,1228,1250,1224,1255,1250","8922268.000,12723063.000,11772474.000,9641377.000,10343276.000,8760862.000,10607397.000,10556368.000",0.9993318544910251,0.9995007597742219,0.9996684299751457,0.9998348485104647,0.9999175835506662,0.9999835422818482
RR,8,True,4.0,40,1.0,0.8384399826844364,1.0,8.0,8,43470718.0,5433839.75,3826434.025,0,0.0,0.20328541473596085,"1250,1250,1250,1250,1250,1250,1250,1250","3771949.000,4164114.750,4517395.500,4685686.500,11052584.000,3927620.500,3974727.250,7376640.500",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,40,0.21216705049100548,0.19379496430803636,0.2126070370207989,34.0,747,93909080.125,11738635.015625,560746.453125,0,0.7523,0.7800327263281772,"95,149,200,200,7475,86,88,1707","622830.750,989878.688,1363305.500,1379295.000,73986272.000,569379.062,556098.125,14442021.000",0.18409207095228178,0.1922699883398158,0.21216705049100545,0.2969512771939564,0.483468993972109,0.8629238097611606
PF,8,True,4.0,40,0.9968550419652048,0.9063594624953147,0.9846097313407086,19.0,36,70398553.0,8799819.125,6866236.575,0,0.025924999999999976,0.15177616292766705,"1208,1215,1231,1229,1421,1206,1198,1292","6886285.500,7287238.000,7757041.500,7953345.000,15239558.000,6900859.000,6855441.000,11518785.000",0.99336204797705,0.9951522664501433,0.9968550419652047,0.9984705722113626,0.9992459447701686,0.9998508822130163
RR,8,True,4.0,41,1.0,0.9414299475227096,1.0,8.0,8,51070174.0,6383771.75,4637177.325,0,0.0,0.13875027134232987,"1250,1250,1250,1250,1250,1250,1250,1250","4633236.500,8792172.000,4644496.000,8398183.000,6194731.000,7664861.000,4819899.500,5922595.000",0.9999999999999999,1.0,1.0,0.9999999999999998,1.0000000000000002,1.0000000000000002
MaxCI,8,True,4.0,41,0.49403232662982843,0.4694465347174462,0.4812914660147398,30.0,359,91214039.625,11401754.953125,1113349.575,0,0.5344,0.5570722576620561,"141,3589,162,2815,658,1927,190,518","1058887.125,34290448.000,1214494.125,26220688.000,5467718.500,17317644.000,1462949.125,4181210.750",0.43170098300084264,0.4530362508764444,0.4940323266298285,0.6047406557740029,0.7421267252806487,0.936456664960108
