sched,carga,pathloss,alpha,seed_count,jfi_slots_mean,jfi_slots_std,jfi_slots_ci95,jfi_throughput_mean,jfi_throughput_std,jfi_throughput_ci95,jfi_win_mean,jfi_win_std,jfi_win_ci95,starv_p95_mean,starv_p95_std,starv_p95_ci95,starv_max_mean,starv_max_std,starv_max_ci95,throughput_aggregate_bps_mean,throughput_aggregate_bps_std,throughput_aggregate_bps_ci95,throughput_mean_per_ue_bps_mean,throughput_mean_per_ue_bps_std,throughput_mean_per_ue_bps_ci95,thr_5pct_mean,thr_5pct_std,thr_5pct_ci95,nunca_mean,nunca_std,nunca_ci95,gini_slots_mean,gini_slots_std,gini_slots_ci95,gini_throughput_mean,gini_throughput_std,gini_throughput_ci95,j_beta_-3.0_mean,j_beta_-3.0_std,j_beta_-3.0_ci95,j_beta_-2.0_mean,j_beta_-2.0_std,j_beta_-2.0_ci95,j_beta_-1.0_mean,j_beta_-1.0_std,j_beta_-1.0_ci95,j_beta_+0.0_mean,j_beta_+0.0_std,j_beta_+0.0_ci95,j_beta_+0.5_mean,j_beta_+0.5_std,j_beta_+0.5_ci95,j_beta_+0.9_mean,j_beta_+0.9_std,j_beta_+0.9_ci95
PF,8,True,1.5,50,0.9980223210701266,0.0031700638045217213,0.0008786968562847632,0.9354613109062093,0.10355026310821117,0.02870266854908718,0.9864387341657407,0.004621423210765117,0.001280993158897449,18.28,0.6074369035848372,0.16837291943777655,35.96,3.1941272641508567,0.8853669069939308,77279985.2075,9885326.896515938,2740072.8196466975,9659998.1509375,1235665.8620644922,342509.1024558372,7742999.620750001,1750201.4045119944,485131.07837647916,0.0,0.0,0.0,0.0182865,0.01057089068370963,0.0029301014063680495,0.11590356748656783,0.07789311170149021,0.021590869016803217,0.9957921563780993,0.007115362879093769,0.0019722779662248143,0.9969373643787307,0.005051186043486178,0.001400117338518498,0.9980223210701266,0.0031700638045216913,0.000878696856284755,0.9990433008438068,0.0014867700835404112,0.00041211164158959205,0.999529593584062,0.0007194045901385511,0.00019940877872864972,0.9999071743479881,0.0001401281166057798,3.884153226284369e-05
PF,8,True,2.0,50,0.996183446629994,0.005835056433796317,0.001617395125393879,0.8830843745512724,0.16522005121063413,0.045796661690818995,0.9837905214050638,0.008328491872993731,0.00230854016753676,18.56,0.7866228513106401,0.21804073014003594,37.12,4.53395353900738,1.256747802862611,72566088.08375,13335713.087485444,3696471.0771987056,9070761.01046875,1666964.1359356805,462058.8846498382,6623629.359000001,2241029.4200606365,621181.6631072653,0.0,0.0,0.0,0.025291999999999995,0.014524057663766281,0.004025863388442285,0.16920889310436085,0.13115257414245665,0.03635363882211139,0.9917930497628779,0.013264122832706653,0.0036766272709872912,0.9940506671384358,0.009383425227495863,0.002600952774774745,0.996183446629994,0.005835056433796321,0.00161739512539388,0.9981690427434343,0.002700661280824902,0.0007485851149008202,0.9991038096174002,0.001296937152688096,0.000359492637731902,0.9998238145358791,0.00025103772001548925,6.958410586937244e-05
PF,8,True,2.5,50,0.9940172574465478,0.007952413735899052,0.002204296626346464,0.8267684207976245,0.20627748881537344,0.057177202769813244,0.9807104377781204,0.011071429301322426,0.0030688436326658706,18.88,0.8722478584270713,0.2417747712231365,38.22,5.493186874740047,1.5226337182658212,67856287.37492187,15435303.827174386,4278447.938300914,8482035.921865234,1929412.9783967983,534805.9922876143,5585310.91901953,2509466.938904752,695588.7471478952,0.0,0.0,0.0,0.03222050000000001,0.01757885128499584,0.004872608980043442,0.22444636347295535,0.17083010718967548,0.047351689872060565,0.9871315374026528,0.018023034576157133,0.004995730306813245,0.9906653070377653,0.012781426048857476,0.0035428305486935488,0.9940172574465477,0.007952413735899064,0.0022042966263464674,0.9971360454448424,0.0036775873571729283,0.0010193752077958535,0.9986001819545796,0.001764800914718859,0.0004891778561428354,0.9997251490436964,0.0003413716245567608,9.462338672647144e-05
PF,8,True,3.0,50,0.9916381865970024,0.009584056098534481,0.002656564814950039,0.7694328880087947,0.23021903700068544,0.06381346135079717,0.9774605999628964,0.013052865092694741,0.0036180696130153887,19.048999999999978,0.9145362379983543,0.25349651200755247,39.3,5.496752287877425,1.5236220003662322,63363797.197382815,16653540.593644153,4616125.94193624,7920474.649672852,2081692.5742055192,577015.74274203,4657351.476385742,2629285.5883619348,728800.7823290599,0.0,0.0,0.0,0.03906000000000001,0.01967086055824811,0.005452484365864795,0.2787672474642177,0.19734588669312556,0.0547014889702326,0.9820618999795698,0.021598422169077487,0.005986777185244344,0.9869640410232999,0.015367942992711775,0.004259776467589634,0.9916381865970024,0.009584056098534487,0.0026565648149500403,0.9959974351389745,0.004439195277859686,0.0012304821529224663,0.9980442647830873,0.002131561224173748,0.0005908386272820018,0.9996161330034155,0.0004124860043721928,0.00011433528712775959
PF,8,True,3.5,50,0.9892790497645738,0.010656038260742464,0.0029537031105836857,0.7118522156814965,0.24372735609047697,0.0675577763708799,0.9743037113359805,0.01428702597259678,0.0039601615556989125,19.248999999999977,1.032160899496302,0.2861004047533011,41.18,6.394161878029753,1.7723712477920646,59178565.915336914,17364923.939961884,4813311.345312382,7397320.739417114,2170615.4924952355,601663.9181640478,3854209.2539755865,2648075.583564071,734009.10327521,0.0,0.0,0.0,0.04519700000000003,0.021055597345880184,0.005836313820760497,0.3302635074293883,0.21299011144873192,0.05903784683538212,0.9770571678253305,0.023863460989607888,0.0066146139146262915,0.9833019961850787,0.017036747683839094,0.004722345528109877,0.9892790497645738,0.01065603826074248,0.0029537031105836896,0.9948662912983653,0.004948272944035975,0.0013715912827247858,0.9974916235224184,0.002378704033278944,0.0006593431189279941,0.9995077166798627,0.0004607023857314109,0.00012770018617532447
PF,8,True,4.0,50,0.9868637353505165,0.011256067085393957,0.0031200226153045236,0.6551575720186525,0.2532588851935922,0.07019978144552466,0.9711171839694431,0.015063179954495267,0.004175300463286295,19.48899999999998,1.0325957977992428,0.28622095241264245,42.72,6.596350258642569,1.8284150075953762,55369228.637831114,17795779.145664185,4932738.315275738,6921153.579728889,2224472.393208023,616592.2894094673,3179706.3261158597,2601512.3847793997,721102.4430583738,0.0,0.0,0.0,0.051027,0.02172074025310503,0.006020682028341971,0.3790995418527963,0.22140025602505928,0.06136901997756882,0.9719178120391195,0.025118591877386045,0.006962518446939945,0.9795471993236525,0.017964046045572366,0.004979379520337668,0.9868637353505165,0.011256067085393947,0.003120022615304521,0.9937101216286193,0.005235747894635942,0.0014512752736250635,0.9969272995846638,0.0025188419223986804,0.000698187359993506,0.9993971032209256,0.00048812266792641406,0.00013530070062832156
PF,16,False,,50,0.9999757830661612,9.017048659543282e-06,2.499398371353232e-06,0.9999763153180158,1.1220075234760385e-05,3.110046183297546e-06,0.9945473467672611,0.00028873816988607686,8.003413742222461e-05,29.04,0.1979486637221574,0.054868570238343184,46.04,1.999591795076879,0.5542585678183062,88704584.95,122543.55104466005,33967.33936626871,5544036.559375,7658.971940291253,2122.9587103917943,5505773.87,12465.576299434188,3455.2814648294634,0.0,0.0,0.0,0.0026867499999999956,0.0005297971430227893,0.000146852275773992,0.0026576956611992974,0.0005860819543507118,0.00016245362950696152,0.9999515587128218,1.8044858111142855e-05,5.0017794820877696e-06,0.9999636717784312,1.3529615639293258e-05,3.7502181224335966e-06,0.9999757830661612,9.017048659536141e-06,2.499398371351253e-06,0.999987892498932,4.507172057198745e-06,1.2493243548429436e-06,0.9999939464957122,2.2532471029625545e-06,6.245682320279559e-07,0.9999987893390002,4.505951122262674e-07,1.2489859289448518e-07
PF,16,True,1.5,50,0.9988954705676469,0.0010670490596848482,0.000295770909377059,0.9518460380195809,0.05330579216660195,0.014775611750069792,0.9929788992890886,0.0017639098294282836,0.0004889308599018155,30.08,0.9864386572361181,0.27342684579243487,50.16,4.137237567976674,1.14678374596085,79034338.0375,9038837.885287872,2505438.0365913073,4939646.12734375,564927.367830492,156589.8772869567,3976799.724375,705486.60088475,195550.90893256682,0.0,0.0,0.0,0.014698000000000006,0.005533455391654354,0.0015337955816861664,0.10647874008479605,0.04422924331538441,0.012259720767022772,0.9976690454924123,0.0023812406771919936,0.0006600462407480444,0.9982983393017137,0.0016904150263205289,0.0004685591398273058,0.9988954705676468,0.0010670490596848508,0.00029577090937705976,0.9994620889083248,0.0005055840631944949,0.0001401407524615127,0.9997345168569741,0.000246188052082094,6.82398465011474e-05,0.9999474477371606,4.821729288096343e-05,1.3365151708502135e-05
PF,16,True,2.0,50,0.9977894392962331,0.002383084277516901,0.0006605572606863281,0.8951919358878861,0.1311645960505643,0.03635697112502771,0.9913038084909326,0.0037952658733769315,0.0010519940283045194,30.92,1.5758379695014486,0.43679999999999997,52.64,5.220681009608002,1.4470989461678148,72118942.1825,13758381.013412312,3813628.648990979,4507433.88640625,859898.8133382695,238351.79056193618,3279202.246875,982234.7812480002,272261.5908187964,0.0,0.0,0.0,0.020590250000000015,0.008124246546697782,0.002251926251478946,0.16083734397064173,0.09117774883072773,0.0252731825606803,0.9952269216854487,0.0056013691293049,0.001552620309342109,0.9965548438445114,0.003877343391839623,0.0010747447557005892,0.9977894392962331,0.00238308427751688,0.0006605572606863222,0.9989355710779009,0.0010994278478677095,0.00030474585156781494,0.9994775363443165,0.000528447113561124,0.00014647806669903108,0.9998970218388734,0.00010245639552819847,2.839946392513672e-05
PF,16,True,2.5,50,0.9963586449485469,0.003538408934584006,0.0009807969172841236,0.8207217131321498,0.1878777861937668,0.05207706540755609,0.9891471191171639,0.005522412412206958,0.001530734623950677,31.78,1.9927419321536006,0.5523598826851928,55.96,7.496829261734047,2.078015052880994,64814878.44796875,17060780.653295986,4729007.127374484,4050929.902998047,1066298.7908309991,295562.94546090526,2612224.3191015627,1130952.7189651716,313484.1000184015,0.0,0.0,0.0,0.0265565,0.01008882528658642,0.002796479695545816,0.22754770008337252,0.1437333433591082,0.03984085013456121,0.9920380135267495,0.008441958220780182,0.002339991434527618,0.9942875471311653,0.005803701601888778,0.001608704009402083,0.9963586449485469,0.003538408934584009,0.0009807969172841245,0.9982584438844114,0.001618770517464633,0.00044870029515296664,0.9991480559894333,0.0007748631751845599,0.00021478111422057884,0.9998325292548678,0.00014974827199190936,4.150810328980709e-05
PF,16,True,3.0,50,0.9945780814094988,0.00449229711886507,0.001245201232294878,0.734203442777035,0.2301427945197188,0.06379232801327722,0.9865355515793897,0.006899325181297937,0.001912395371552296,32.74,2.405860192385693,0.6668704221960965,58.3,7.505780085632509,2.0804960946851114,57809154.982792966,19086351.811499834,5290466.807257282,3613072.1864245604,1192896.9882187396,330654.1754535801,2019356.2026806641,1180053.5678525625,327094.1609568352,0.0,0.0,0.0,0.032554249999999986,0.01151452709612727,0.003191664075196512,0.30075771764158504,0.18162401604891473,0.0503436087628126,0.9880453223044047,0.010777156617553674,0.002987275406263218,0.9914562242189995,0.007389819882820237,0.0020483535663486318,0.9945780814094989,0.0044922971188650854,0.0012452012322948824,0.9974191786269128,0.0020493861413862953,0.000568060856434841,0.9987405646944264,0.0009797305928722568,0.0002715674652147086,0.9997529088127375,0.00018916080611280006,5.243270038493326e-05
PF,16,True,3.5,50,0.9926768579485028,0.005249009681126644,0.0014549512532950868,0.6468117459151117,0.25817770573679916,0.07156320893924886,0.9838934240022307,0.007973796208818655,0.0022102235454536595,33.55700000000001,2.675322029061876,0.7415614326541031,61.08,8.905031826823231,2.4683488894400645,51494950.10800781,20143157.93381645,5583398.519249181,3218434.381750488,1258947.3708635282,348962.4074530738,1533891.61467041,1149739.956673071,318691.65662614506,0.0,0.0,0.0,0.03789275,0.012383331582582435,0.0034324843924044275,0.37556350721895165,0.20776260830885965,0.05758885689118208,0.9837397496831648,0.012614455493966423,0.0034965486721377464,0.9884162624453464,0.008642960294244805,0.0023957063667659393,0.9926768579485029,0.005249009681126638,0.0014549512532950853,0.9965287975339678,0.0023920636755907386,0.0006630462228477698,0.9983097551903347,0.00114293049853153,0.00031680417112713396,0.999668973611969,0.00022057434288904517,6.114008853614334e-05
PF,16,True,4.0,50,0.9907847609847251,0.0057531260140006495,0.0015946851716680717,0.566347954189267,0.27116213894063707,0.07516231020042151,0.9811811880526149,0.008551426539944663,0.0023703345045236867,34.33700000000001,2.6226799270974728,0.7269697864423255,64.5,9.179057797008161,2.544305013161747,46071509.03899353,20462864.622581568,5672016.692154854,2879469.3149370956,1278929.038911348,354501.04325967835,1157537.4370382691,1074200.7657763395,297753.26116780285,0.0,0.0,0.0,0.04229025,0.012452706781508368,0.0034517142164582513,0.44723289655598714,0.2244853983951082,0.06222417781315753,0.9793968456726262,0.013914543594081718,0.0038569147079364785,0.9853680405862739,0.009505991124502377,0.002634926308125628,0.9907847609847249,0.005753126014000657,0.0015946851716680738,0.9956503690353533,0.0026117747921379215,0.0007239470372495014,0.9978867087450852,0.0012454109791855187,0.00034521031110853334,0.999586867396845,0.00023995980480060096,6.651346443318843e-05
PF,32,False,,50,0.9999665804113285,9.815260050856188e-06,2.7206512808993723e-06,0.999956414112019,1.2490916969509771e-05,3.4623055402123635e-06,0.9967576601269295,0.00020028655994383095,5.551660200898905e-05,46.02,0.14142135623730953,0.039200000000000006,63.8,1.9691498217271743,0.5458204833093019,89515077.945,96153.77944162623,26652.467876116705,2797346.18578125,3004.80560755082,832.889621128647,2769178.18625,6628.750853874636,1837.3959943917819,0.0,0.0,0.0,0.0031502500000000076,0.000497240407609033,0.00013782800912732162,0.003662691245013816,0.0005307057106719343,0.00014710411787757584,0.9999331768461309,1.9613485719690912e-05,5.43658087199879e-06,0.9999498766043345,1.4716470567082383e-05,4.079197524181546e-06,0.9999665804113285,9.815260050883449e-06,2.7206512809069287e-06,0.9999832882242853,4.909790825912539e-06,1.3609245837864204e-06,0.9999916436195134,2.4554395260225606e-06,6.806131123404615e-07,0.999998328645344,4.911753376135604e-07,1.3614685749543107e-07
PF,32,True,1.5,50,0.9993577946714116,0.00040295493880115744,0.0001116934105376522,0.9591126036118784,0.03204321331408697,0.008881925582756002,0.9959062443806503,0.0007247865154669334,0.00020090057231970094,47.5,1.2817398889233114,0.3552801711325865,68.54,4.20014577006512,1.1642210099461356,79193193.02625,7571998.702097327,2098850.9587203925,2474787.2820703126,236624.95944054148,65589.09246001227,1985694.0746250001,280707.3797429879,77808.11596418663,0.0,0.0,0.0,0.012016250000000013,0.003005960808569062,0.0008332098265143111,0.10405043556576611,0.03031625420671198,0.008403236940458567,0.9986697292853373,0.0008645480010917439,0.00023964047965943273,0.9990197504568169,0.0006258840643853822,0.00017348621153609256,0.9993577946714116,0.00040295493880114605,0.00011169341053764904,0.9996843741564745,0.00019468208728540411,5.3963121445263756e-05,0.999843524558016,9.570769010132652e-05,2.6528818219480648e-05,0.9999689158875058,1.8886379349357708e-05,5.235037268717025e-06
PF,32,True,2.0,50,0.9988087205056568,0.0008699341834966567,0.00024113345325189558,0.9066332002575236,0.09829896740691939,0.0272470836433307,0.9949989186838399,0.001577575817076726,0.00043728170677161766,48.92,2.49767238583021,0.6923194638315464,71.44,6.1084083901802515,1.693164422021677,71080760.383125,12476264.546646534,3458244.0958059398,2221273.7619726565,389883.2670827042,108070.12799393562,1596603.9865624998,419927.0162103561,116397.83038018421,0.0,0.0,0.0,0.016427375000000008,0.004349131959852352,0.001205517874826001,0.15741778702550704,0.06637731072557415,0.01839885184014417,0.9975015514555801,0.0019402102988733654,0.0005377988568304432,0.9981704693055985,0.0013774802916103016,0.00038181805681819915,0.9988087205056569,0.0008699341834966604,0.00024113345325189658,0.9994179845650852,0.0004125086749893646,0.00011434157110223685,0.9997122893183339,0.00020096170890401876,5.570374375294851e-05,0.9999429749866781,3.937578995563387e-05,1.0914412132144695e-05
PF,32,True,2.5,50,0.9979784056085785,0.001505046415512964,0.0004171775823526114,0.8254145940768022,0.16900770910945098,0.04684654689616572,0.9936578416270332,0.0025989867399856415,0.000720402370038644,50.82,3.514924448341816,0.9742873498101059,77.14,8.189116719955896,2.269907346126709,62126625.515,15977870.216162298,4428839.668476636,1941457.04734375,499308.4442550718,138401.23963989486,1211532.6720703125,484736.155186649,134362.00718815948,0.0,0.0,0.0,0.021220624999999993,0.00612627840287358,0.0016981177368265712,0.2288823688593598,0.11921048624737798,0.03304346093991412,0.995704564874372,0.003410435785197514,0.0009453245700416566,0.9968751208095468,0.002401965078460436,0.0006657907516998396,0.9979784056085785,0.0015050464155129534,0.0004171775823526085,0.9990185507468808,0.0007083427056928206,0.00019634258079497278,0.9995163306929699,0.00034385787936501585,9.531254139926397e-05,0.9999043680532204,6.718970728299523e-05,1.8624036677132072e-05
PF,32,True,3.0,50,0.9970375161478685,0.0019023997570032144,0.0005273183093322083,0.7275234568884309,0.21657744564090067,0.06003220514217876,0.9921536112492355,0.0033946649320252056,0.0009409531125701478,52.83299999999999,4.036132848079584,1.1187589474055641,82.5,10.262374312536657,2.844585031247967,53306949.30884766,17648619.597427048,4891947.769601605,1665842.1659014893,551519.3624195952,152873.36780005015,874577.3492333986,475818.2684875032,131890.0951099023,0.0,0.0,0.0,0.025805750000000006,0.006559382865135161,0.0018181681688996796,0.3120467779922754,0.1639115858054459,0.04543397358452401,0.9936412708023235,0.004370979630802124,0.0012115737402484338,0.9953977395691846,0.0030565509536583414,0.0008472326992986166,0.9970375161478685,0.0019023997570032048,0.0005273183093322056,0.9985687079939481,0.0008897393194370006,0.0002466231568547851,0.9992962942578661,0.00043061788949111157,0.00011936118926568648,0.9998611172553139,8.394527285512674e-05,2.326844250029073e-05
PF,32,True,3.5,50,0.9959811702260319,0.002036692256087453,0.0005645422909440701,0.6226441400995892,0.23918777326963356,0.06629946821070037,0.9904800118838135,0.003542775140871971,0.0009820071679212412,54.765999999999984,4.176237932075491,1.1575940953546728,87.46,10.118098554933479,2.80459383155565,45364075.496276855,17932877.053419188,4970739.916497678,1417627.3592586517,560402.4079193496,155335.62239055242,603200.8211828612,420656.18664617505,116599.94611322907,0.0,0.0,0.0,0.03011562499999998,0.00601097996850432,0.0016661586413439144,0.39960642385881784,0.19048699569725916,0.052800301383070784,0.9913042421939822,0.0047606225721439676,0.0013195772533456354,0.9937315484928648,0.0033004885781488438,0.0009148487590964152,0.9959811702260319,0.002036692256087447,0.0005645422909440683,0.9980660192324247,0.0009444995961165388,0.0002618019311428483,0.9990509915485974,0.00045520777630097875,0.00012617715814473824,0.9998129921028469,8.844417030738219e-05,2.4515473251660992e-05
PF,32,True,4.0,50,0.9949700942679162,0.0020439288685489216,0.0005665481775798448,0.5220260794453132,0.24160605385757614,0.0669697813908984,0.9888966011085496,0.0035636566515468496,0.0009877952273786945,56.54,4.061818231646854,1.1258785724934994,92.12,9.445093748521893,2.618046416700819,38479731.27316711,17261345.235573754,4784600.793242712,1202491.6022864722,539417.0386116798,149518.77478883474,397607.92342910764,344568.7214217042,95509.57676480967,0.0,0.0,0.0,0.03338674999999998,0.006038035880641852,0.0016736581575698198,0.4850801229210605,0.20050118428685398,0.05557609284170589,0.9890314879230653,0.004840476497527485,0.001341711632185711,0.9921239934653066,0.0033317622851197384,0.0009235173884030237,0.9949700942679162,0.0020439288685489398,0.0005665481775798499,0.9975886648184102,0.0009435868663720856,0.00026154893536530437,0.9988189613223771,0.00045397225595056556,0.00012583468937605436,0.9997676120275842,8.810132284882268e-05,2.4420440784619874e-05
RR,2,False,,50,1.0,0.0,0.0,0.9999761770581905,2.6437792952737297e-05,7.328182329182692e-06,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,54360133.2,222212.02202823668,61594.03003383753,27180066.6,111106.01101411834,30797.015016918765,27080878.680000003,126911.35443155369,35178.032696623435,0.0,0.0,0.0,0.0,0.0,0.0,0.002027139986797697,0.0013727493917982069,0.0003805067182936066,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,1.5,50,1.0,0.0,0.0,0.9427226387955718,0.09986019205920095,0.02767983303845559,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,51704766.37375,4139882.069709631,1147516.7644432776,25852383.186875,2069941.0348548156,573758.3822216388,21820997.731062498,5774678.133862824,1600659.1145086396,0.0,0.0,0.0,0.0,0.0,0.0,0.0946354397554369,0.10327481612009654,0.028626318539291096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,2.0,50,1.0,0.0,0.0,0.9161028164622439,0.12495430093990811,0.03463556514494918,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,50583950.3125,5076228.930692741,1407058.872701284,25291975.15625,2538114.4653463704,703529.436350642,20272783.440875,6809714.808213121,1887556.6433829076,0.0,0.0,0.0,0.0,0.0,0.0,0.12235127434751845,0.12396736126256562,0.03436199942346857,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,2.5,50,1.0,0.0,0.0,0.8904935278416682,0.14420976406605254,0.0399729072170918,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,49541408.188085936,5783337.091704327,1603059.2551692717,24770704.094042968,2891668.5458521633,801529.6275846359,18905693.150681637,7563213.347142457,2096415.7825674145,0.0,0.0,0.0,0.0,0.0,0.0,0.14740752304838137,0.13945217688735234,0.03865417133188292,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,3.0,50,1.0,0.0,0.0,0.8665782850320087,0.1595760826791004,0.044232233429610204,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,48593015.27671875,6330118.246794764,1754619.2589043404,24296507.638359375,3165059.123397382,877309.6294521702,17703407.08488281,8122681.730756439,2251492.5066292803,0.0,0.0,0.0,0.0,0.0,0.0,0.170004601385304,0.15144293638461634,0.04197784029390313,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,3.5,50,1.0,0.0,0.0,0.8447486644258936,0.17181023635736123,0.04762336781657702,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,47741942.55655395,6750525.176846077,1871150.1146144043,23870971.278276976,3375262.5884230384,935575.0573072021,16648460.476726258,8535809.158088563,2366005.5871306737,0.0,0.0,0.0,0.0,0.0,0.0,0.19030241316258323,0.16087542792089876,0.04459239355558882,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,2,True,4.0,50,1.0,0.0,0.0,0.82512263483449,0.1812309459316174,0.05023465528500688,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,46984162.54608429,7064962.529860218,1958307.7021676663,23492081.273042146,3532481.264930109,979153.8510838331,15723248.902780075,8832935.762897259,2448364.8800860904,0.0,0.0,0.0,0.0,0.0,0.0,0.20842791142373965,0.1681694064562225,0.04661418125577818,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0
RR,4,False,,50,1.0,0.0,0.0,0.9999448399784907,4.442091926434578e-05,1.2312850629436746e-05,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,54381936.48,247072.9719809093,68485.133782761,13595484.12,61768.24299522732,17121.28344569025,13487088.555,77557.37508726731,21497.807575252245,0.0,0.0,0.0,0.0,0.0,0.0,0.0036141066135299527,0.0016724479125110937,0.00046357890996620896,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,1.5,50,1.0,0.0,0.0,0.9232402757156983,0.124854879014635,0.03460800679326595,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,50340649.61625,5814933.230622192,1611817.2580518203,12585162.4040625,1453733.307655548,402954.3145129551,9923296.4839375,2734209.0827650744,757884.0911731734,0.0,0.0,0.0,0.0,0.0,0.0,0.12829576160088316,0.11373659064412431,0.0315261744892915,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,2.0,50,1.0,0.0,0.0,0.8817624385804607,0.15650946034304103,0.04338220908553725,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,48340343.9475,7115009.040883097,1972179.8872767163,12085085.986875,1778752.2602207742,493044.9718191791,8751000.942062499,3227887.7599938693,894724.8390082822,0.0,0.0,0.0,0.0,0.0,0.0,0.17207759436726644,0.1438379443664744,0.03986984405455922,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,2.5,50,1.0,0.0,0.0,0.8391989283675367,0.1786724008758511,0.049525462777916654,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,46368270.57792969,8047638.081368315,2230691.4682692876,11592067.644482423,2011909.5203420788,557672.8670673219,7696226.5168925775,3541498.009872757,981653.1652691581,0.0,0.0,0.0,0.0,0.0,0.0,0.2130763110561383,0.16303563112489242,0.045191171334628466,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,3.0,50,1.0,0.0,0.0,0.7969087426923659,0.19679836266448864,0.054549723052456,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,44485926.516342774,8794259.58335962,2437644.3900680807,11121481.629085694,2198564.895839905,609411.0975170202,6765851.722015869,3733376.201575922,1034839.0865110852,0.0,0.0,0.0,0.0,0.0,0.0,0.25174413873894697,0.17710271076941306,0.049090366878616135,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,3.5,50,1.0,0.0,0.0,0.7564397352930822,0.21206843165906006,0.058782370231873174,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,42736852.06724854,9394625.821849056,2604057.421133166,10684213.016812135,2348656.455462264,651014.3552832915,5958686.5243375255,3831834.563965891,1062130.3521895893,0.0,0.0,0.0,0.0,0.0,0.0,0.28809426335799915,0.18847356591626038,0.0522422071212486,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
RR,4,True,4.0,50,1.0,0.0,0.0,0.7189610438434159,0.2242922343059016,0.062170635459312514,1.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,41144049.91666718,9852844.349395905,2731069.116945893,10286012.479166795,2463211.087348976,682767.2792364733,5266208.321802445,3856221.824584383,1068890.1559538858,0.0,0.0,0.0,0.0,0.0,0.0,0.3218334664779776,0.19775647592812007,0.05481529849971255,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
